budget,popularity,revenue,runtime,title,vote average
30000000,5.301589,24048000,106,Virtuosity,5.4
0,20.252143,60896147,95,My Super Ex-Girlfriend,4.8
30000000,29.359201,0,118,Deliver Us from Evil,5.9
30000000,20.063165,108609310,108,Sanctum,5.8
35000000,6.246199,22034832,111,Little Black Book,5.2
30000000,27.71063,53909751,124,The Five-Year Engagement,5.7
30000000,2.850896,21800302,104,Mr. 3000,5
30000000,34.421696,51148651,133,The Next Three Days,6.9
30000000,15.89534,31070211,87,Ultraviolet,4.8
30000000,18.706504,35294470,109,Assault on Precinct 13,6
30000000,9.607391,19204929,87,The Replacement Killers,6
25000000,2.77255,17193231,98,Fled,5.2
0,17.834976,0,99,Eight Legged Freaks,5.4
30000000,20.236951,102820008,112,Love & Other Drugs,6.6
30000000,16.883429,16930884,108,88 Minutes,5.7
35000000,12.779201,25224242,126,North Country,6.8
40000000,14.729386,26155781,98,The Whole Ten Yards,5.5
26000000,23.227877,0,104,Splice,5.5
37000000,11.374306,37962774,110,Howard the Duck,5.1
30000000,10.703602,31148328,130,Pride and Glory,6.3
30000000,10.756266,15007991,97,The Cave,5.1
30000000,4.352422,15368897,96,Alex & Emma,5
30000000,9.301562,13001257,114,Wicker Park,6.7
17000000,18.27083,24922237,106,Fright Night,6
30000000,19.106154,30536013,135,The New World,6.4
30000000,5.259585,0,100,Wing Commander,4
0,3.226243,0,100,In Dreams,5.4
100000000,21.677732,0,85,Dragonball Evolution,2.9
30000000,43.882857,0,107,The Last Stand,5.7
25000000,12.10235,30114487,102,Godsend,4.7
23000000,3.362045,12,111,Chasing Liberty,6.1
30000000,10.694417,13521829,86,Hoodwinked Too! Hood VS. Evil,4.8
30000000,6.353971,18618284,108,An Unfinished Life,6.7
30000000,37.181019,64352607,123,The Imaginarium of Doctor Parnassus,6.3
30000000,4.952735,8454301,134,Barney's Version,7.2
30000000,22.975918,62616646,91,Runner Runner,5.5
30000000,8.359599,18195610,108,Antitrust,5.8
18000000,16.102271,26828365,122,Glory,7.4
30000000,49.336397,0,229,Once Upon a Time in America,8.2
0,29.647844,18074539,118,Dead Man Down,5.9
0,12.467267,0,138,The Merchant of Venice,6.7
0,2.774811,0,108,The Good Thief,6
0,3.71305,3102550,80,Supercross,5.4
30000000,8.386432,35078241,92,Miss Potter,6.3
0,3.866026,0,98,The Promise,5
21000000,12.790408,480314,87,DOA: Dead or Alive,5
30000000,35.53352,14711793,160,The Assassination of Jesse James by the Coward Robert Ford,7
30000000,4.065212,108348,125,1911,5
0,20.362025,0,91,Little Nicholas,5.9
30000000,48.0343,0,92,Wild Card,5.4
30000000,13.268936,2527904,129,Machine Gun Preacher,6.4
0,8.010046,0,93,Animals United,5.5
30000000,12.257654,0,140,Goodbye Bafana,7
27000000,6.036684,0,110,United Passions,3
30000000,10.958697,0,103,Grace of Monaco,5.8
30000000,2.625594,0,85,Savva. Heart of the Warrior,6.4
30000000,2.981047,0,110,Ripley's Game,6.6
19000000,66.242737,140752617,83,Sausage Party,5.6
29000000,71.496894,287506194,115,Pitch Perfect 2,6.8
28000000,35.580032,186438883,136,Walk the Line,7.3
30000000,8.085872,37036004,127,Keeping the Faith,5.9
29000000,10.364582,0,86,The Borrowers,5.8
0,16.87784,0,122,Frost/Nixon,7.2
30000000,18.165957,33013805,113,Confessions of a Dangerous Mind,6.6
29000000,8.93941,16930185,100,Serving Sara,5
29000000,20.55509,78636257,91,The Boss,5.5
0,3.735723,0,157,Cry Freedom,6.9
0,4.310168,0,112,Mumford,6.3
12000000,12.653831,24829644,87,Seed of Chucky,4.9
29000000,24.240361,21126225,103,The Jacket,6.8
28000000,92.982009,504050219,90,Aladdin,7.4
28000000,61.76233,201634991,147,Straight Outta Compton,7.7
28000000,66.976776,333000000,118,Indiana Jones and the Temple of Doom,7.1
30000000,7.981116,100491683,79,The Rugrats Movie,5.7
60000000,21.252797,105178561,104,Along Came a Spider,6.1
29000000,19.237254,48902953,110,Florence Foster Jenkins,6.6
29000000,27.555646,98185582,102,Once Upon a Time in Mexico,6.2
28000000,66.169628,140767956,131,Die Hard,7.5
28000000,24.917665,92380927,99,Role Models,6.4
28000000,57.518472,133346506,130,The Big Short,7.3
0,11.870161,0,120,Taking Woodstock,6.2
28000000,7.534003,64445708,135,Miracle,7
28000000,44.529429,102356381,101,Dawn of the Dead,6.8
35000000,14.949395,94728529,103,The Wedding Planner,5.5
30000000,14.726338,17137302,115,Space Pirate Captain Harlock,6.5
21000000,24.13081,71441250,110,The Royal Tenenbaums,7.4
30000000,45.915165,90259536,90,Identity,7.1
28000000,28.043508,134402450,105,Last Vegas,6.4
28000000,26.090746,195312802,127,For Your Eyes Only,6.3
28000000,14.530803,77516304,90,Serendipity,6.6
27000000,13.308127,101646581,99,Timecop,5.5
28000000,38.0958,60780981,89,Zoolander,6.1
28000000,37.729059,97594140,115,Safe Haven,6.9
28000000,18.650748,39514713,96,Hocus Pocus,6.4
28000000,15.794946,92601050,104,No Reservations,6.1
28000000,45.054936,96188903,117,Kick-Ass,7.1
28000000,25.039383,40547440,83,30 Minutes or Less,5.6
28000000,6.756771,33000337,99,Dracula 2000,4.6
28000000,22.14595,100654149,81,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",6.1
28000000,36.58383,121147947,135,Pride & Prejudice,7.7
28000000,94.056131,33139618,117,Blade Runner,7.9
28000000,10.703456,31596911,139,Rob Roy,6.5
28000000,41.638961,52597999,113,3 Days to Kill,6
21000000,14.518708,54926886,117,We Own the Night,6.5
0,3.312385,0,97,Lost Souls,4.5
35866397,3.75074,20217080,98,Winged Migration,7
28000000,22.074306,38159905,103,Just My Luck,5.8
28000000,4.436792,8888143,119,"Mystery, Alaska",6
28000000,14.639324,45236543,94,The Spy Next Door,5.5
28000000,1.767479,8345056,86,A Simple Wish,5.5
28000000,13.145205,14010832,98,Ghosts of Mars,4.8
28000000,12.921594,7002261,108,Our Brand Is Crisis,5.8
28000000,28.397048,16374328,108,Pride and Prejudice and Zombies,5.5
28000000,7.039189,5684789,134,Kundun,6.8
27000000,16.785866,17286299,110,How to Lose Friends & Alienate People,6.2
28000000,40.28635,60700000,103,Kick-Ass 2,6.3
24000000,6.009644,23321954,145,Alatriste,5.6
28000000,25.520976,68896829,90,Brick Mansions,5.7
27500000,25.633663,187500000,131,Octopussy,6.2
30000000,22.527211,219076518,129,Knocked Up,6.2
30000000,24.09152,95714875,109,My Sister's Keeper,7.1
35000000,6.248273,43650785,114,Welcome Home Roscoe Jenkins,5.7
8000000,9.548391,27187653,163,A Passage to India,6.9
15000000,12.576381,49469904,92,Notes on a Scandal,6.9
27500000,12.741073,24748670,120,Rendition,6.2
27000000,16.188572,96900000,113,Star Trek VI: The Undiscovered Country,6.7
27000000,5.576937,0,116,Divine Secrets of the Ya-Ya Sisterhood,5.6
27000000,18.913,60527873,115,Kiss the Girls,6.2
27000000,44.714264,115229890,133,The Blues Brothers,7.5
27000000,11.870301,44352417,117,The Sisterhood of the Traveling Pants 2,6
0,5.753705,0,117,Joyful Noise,6.7
27000000,28.227984,129000000,101,About a Boy,6.6
27000000,11.678561,56870414,82,Lake Placid,5.5
27000000,36.921445,56308881,110,Lucky Number Slevin,7.4
27000000,17.567332,21500000,193,The Right Stuff,7.3
30000000,16.698316,15395087,130,Anonymous,6.3
27000000,47.862016,20158808,102,The NeverEnding Story,7
27000000,39.324831,27200316,100,Dark City,7.2
0,18.591657,0,110,The Duchess,6.7
25000000,5.650125,11137801,109,Return to Oz,6.7
27000000,3.123583,76000000,113,The Newton Boys,5.9
27000000,23.917982,29000000,109,Case 39,6.1
27000000,8.715822,13000000,99,Suspect Zero,5.5
0,5.737161,0,106,Martian Child,6.8
27000000,14.788073,85564310,89,Spy Kids: All the Time in the World,4.4
27000000,38.279458,93282604,98,Money Monster,6.5
28,9.670031,14,93,The 51st State,5.9
0,5.271559,4488529,112,Flawless,5.9
27000000,17.193659,21148829,106,Mindhunters,6.3
25000000,8.31653,6673422,104,What Just Happened,5.2
0,2.653988,0,120,The Statement,5.9
0,0.548435,0,133,The Magic Flute,6.9
26000000,31.250383,183293131,91,Paul Blart: Mall Cop,5.2
26000000,24.345651,110230332,97,Freaky Friday,6
26000000,38.473732,109449237,116,The 40 Year Old Virgin,6.2
25000000,31.792964,289317794,122,Shakespeare in Love,6.8
28000000,61.309619,53181600,113,A Walk Among the Tombstones,6.2
15000000,5.411154,201957688,111,Kindergarten Cop,5.8
27000000,41.832392,101624843,111,Pineapple Express,6.6
26000000,21.988861,65705772,121,Ever After: A Cinderella Story,6.8
22000000,19.068175,68296293,139,Open Range,7
26000000,24.114459,61489265,115,Flatliners,6.3
22000000,20.256571,50750000,175,A Bridge Too Far,6.9
26000000,8.802626,57891803,85,Red Eye,6.2
26000000,37.355826,90426405,90,Final Destination 2,5.9
26000000,39.742009,71868327,106,"O Brother, Where Art Thou?",7.3
26000000,30.981604,67918658,100,Legion,5.2
25000000,31.893932,86175291,130,Pain & Gain,6.1
0,15.376391,0,109,In Good Company,5.9
26000000,5.894163,38793283,94,Clockstoppers,4.9
26000000,10.981038,0,127,Silverado,7.1
26000000,22.07638,43318349,104,Brothers,6.8
26000000,10.925618,28818995,100,Agent Cody Banks 2: Destination London,5.2
56000000,21.219292,142044638,118,New Year's Eve,5.7
42000000,14.831402,35402320,118,Original Sin,5.8
26000000,22.520842,29657751,111,The Raven,6.1
30000000,3.314094,14000000,110,Welcome to Mooseport,4.8
26000000,7.964451,36800000,99,Highlander: The Final Dimension,4.5
26000000,1.492056,0,101,Blood and Wine,5.5
26000000,4.810621,0,100,Snow White: A Tale of Terror,6
0,9.317265,0,103,The Curse of the Jade Scorpion,6.5
26000000,5.644844,0,100,Accidental Love,3.9
25530000,4.475007,20080020,95,Flipper,5.3
26000000,66.097437,30523226,116,Self/less,6.3
25000000,20.679652,82466670,129,The Constant Gardener,6.8
30000000,38.171417,611899420,127,The Passion of the Christ,6.9
25000000,30.884535,441286195,125,Mrs. Doubtfire,7
25000000,49.510658,412800000,133,Rain Man,7.6
33000000,50.7453,269958228,116,Gran Torino,7.8
25100000,10.445391,29506464,131,W.,6.1
25000000,80.879032,226830568,93,Taken,7.2
26000000,33.93914,35926213,117,The Best of Me,7.2
25000000,26.576385,411006740,129,The Bodyguard,6.1
22000000,104.469351,321365567,195,Schindler's List,8.3
25000000,42.191509,124272124,146,The Help,7.8
28000000,20.267062,8555008,128,The Fifth Estate,5.7
0,22.644275,181466833,93,Scooby-Doo 2: Monsters Unleashed,5.4
26000000,7.182761,0,127,Forbidden Kingdom,4.9
30000000,26.69592,114908830,97,Freddy vs. Jason,5.8
0,7.336256,0,100,The Face of an Angel,4.7
25000000,12.739721,80936232,83,Jimmy Neutron: Boy Genius,5.6
25000000,46.942396,170764026,85,Cloverfield,6.4
25000000,15.505137,78000000,88,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,5.8
25000000,38.272889,76270454,119,The Untouchables,7.6
25000000,53.645267,171600000,122,No Country for Old Men,7.7
25000000,28.468,153997819,99,Ride Along,6.1
25000000,35.310712,281929795,97,Bridget Jones's Diary,6.5
25000000,28.727731,152500343,121,Chocolat,6.8
45000000,4.340616,124914842,95,"Legally Blonde 2: Red, White & Blonde",5.1
25000000,14.604911,119772232,104,Parental Guidance,5.7
25000000,38.688822,147780440,107,No Strings Attached,6.1
25000000,30.537845,56505065,130,Tombstone,7.4
25000000,19.750059,91036760,115,Romeo Must Die,6
2800000,25.939385,60922980,111,The Omen,7.2
25000000,31.64341,117719158,93,Final Destination 3,5.8
25000000,26.811541,99357138,101,The Lucky One,6.8
60000000,40.646102,137587063,96,Bridge to Terabithia,7
25000000,34.160448,116766556,106,Finding Neverland,7.2
0,5.377155,0,100,A Madea Christmas,7
25000000,48.552871,77278331,117,The Grey,6.4
25000000,18.228538,122644820,101,Hide and Seek,6.1
26000000,29.342744,90574188,94,Anchorman: The Legend of Ron Burgundy,6.7
25000000,63.654244,46836394,145,GoodFellas,8.2
28000000,11.859396,58795814,102,Agent Cody Banks,5
25000000,24.356483,122489822,97,Nanny McPhee,6.4
25000000,70.105981,65884703,170,Scarface,8
25000000,8.618208,0,97,Nothing to Lose,6.3
23000000,21.189028,43984230,163,The Last Emperor,7.4
25000000,31.364901,63100000,109,Contraband,6.1
0,7.615653,0,97,Money Talks,5.9
25000000,37.817905,77208711,158,There Will Be Blood,7.9
35000000,5.784661,0,85,The Wild Thornberrys Movie,5.8
0,8.255708,0,84,Rugrats Go Wild,5.6
25000000,6.086083,41604473,86,Undercover Brother,5.5
25000000,17.17372,39053061,119,The Sisterhood of the Traveling Pants,6.3
25000000,16.936576,64437847,98,Kiss of the Dragon,6.4
25000000,25.838073,70442940,97,The House Bunny,5.6
25000000,5.625632,36351350,105,Beauty Shop,5.4
25000000,17.312433,38307627,124,Million Dollar Arm,6.6
25000000,53.811461,66980456,94,The Giver,6.4
0,7.057765,0,105,What a Girl Wants,5.8
17000000,19.045146,63102666,104,Jeepers Creepers 2,5.5
25000000,21.729434,59192128,101,Good Luck Chuck,5.5
25000000,12.837116,56489558,101,Cradle 2 the Grave,5.8
25000000,20.953265,41597830,114,The Hours,7
20000000,10.81439,33889159,105,She's the Man,6.4
25000000,27.683874,229736344,90,Mr. Bean's Holiday,6.1
20000000,9.855474,70992898,97,Anacondas: The Hunt for the Blood Orchid,4.9
25500000,12.756344,2415472,128,Blood Ties,6
25000000,29.533437,66122026,114,August Rush,7.1
30000000,14.179538,82150642,124,Elizabeth,7.1
25000000,14.340095,50671850,89,Bride of Chucky,5.5
25485000,9.795985,29548291,144,Tora! Tora! Tora!,6.9
25000000,6.889437,100000000,93,Spice World,4.7
25000000,19.428994,34942188,81,The Sitter,5.4
0,7.326034,0,83,Dance Flick,4.7
25000000,136.747729,28341469,142,The Shawshank Redemption,8.5
21150000,6.081772,39438674,92,Crocodile Dundee in Los Angeles,4.7
27000000,17.329269,25023434,113,Kingpin,6.7
25000000,22.622453,39171130,111,The Gambler,5.7
25000000,20.561682,74188937,121,August: Osage County,6.9
25000000,13.288177,27645491,98,Ice Princess,5.9
30000000,19.212552,42886719,107,A Lot Like Love,6.5
23000000,29.365851,46152800,106,Eddie the Eagle,7.2
25000000,10.232599,21567853,136,He Got Game,6.7
25000000,8.870614,22200000,97,Don Juan DeMarco,6.2
25000000,19.402816,114977104,115,Dear John,6.6
25000000,24.903418,23580000,97,The Losers,6.2
25000000,14.562197,36993168,99,Don't Be Afraid of the Dark,5.4
25000000,18.896239,40452643,103,War,6
25000000,15.960916,17000000,95,Punch-Drunk Love,6.9
25000000,25.848003,20796847,93,EuroTrip,6.5
13000000,6.337063,0,98,Half Past Dead,4.6
26000000,10.006282,0,90,Unaccompanied Minors,5.4
0,2.753501,0,107,"Bright Lights, Big City",4.7
0,6.718497,0,90,The Adventures of Pinocchio,5
25000000,7.538513,15431177,120,The Greatest Game Ever Played,6.9
30000000,21.606001,33333531,115,The Box,5.4
8000000,13.715715,0,91,The Ruins,5.6
25000000,3.707511,24362772,108,The Next Best Thing,4.3
25000000,7.001176,19829957,107,My Soul to Take,5.2
25000000,39.784026,30411183,108,The Girl Next Door,6.3
25000000,10.115011,51702483,100,Maximum Risk,5.2
0,7.321181,0,85,Stealing Harvard,4.4
25000000,32.854557,42972994,131,Legend,6.7
0,6.309587,14334401,88,Hot Rod,6.3
28000000,8.363702,10126458,91,Shark Night,4.9
25,4.88794,13,145,Angela's Ashes,7
25000000,14.17009,28831145,109,Draft Day,6.5
25000000,12.18362,0,116,Lifeforce,6.2
25000000,9.169271,15478800,122,The Conspirator,6.2
25000000,8.127728,13411957,107,Lords of Dogtown,7
25000000,10.699952,24902723,120,The 33,6
25000000,29.796394,11000000,99,Big Trouble in Little China,7.1
0,11.60921,0,104,Fly Me to the Moon,5.6
25000000,51.915025,23057115,140,Warrior,7.7
28000000,8.314624,16900000,132,Michael Collins,6.7
0,5.529035,25000000,254,Gettysburg,6.6
25000000,4.002579,11207130,113,Stop-Loss,6.1
25000000,3.888776,10719357,99,Abandon,4.6
25000000,7.296459,13000000,100,Brokedown Palace,6.2
14000000,21.680424,85446075,92,The Possession,5.8
25000000,7.946769,10070000,105,Mrs. Winterbourne,5.3
25000000,7.473455,10324441,110,Straw Dogs,5.5
25000000,5.073536,11772461,116,The Hoax,6.4
0,3.623002,0,92,Stone Cold,5.7
32000000,41.075532,27635305,111,The Road,6.8
25000000,4.020194,5778353,117,Sheena,5
0,2.083856,0,95,Underclassman,5.5
25000000,2.909346,0,95,Say It Isn't So,4.8
25000000,8.450513,0,127,The World's Fastest Indian,7.3
25000000,8.186936,4064495,98,Tank Girl,5.5
0,5.079017,0,95,King's Ransom,5.1
25000000,17.603823,19844979,121,Blindness,6.4
25000000,7.008216,2405420,95,BloodRayne,3.5
25000000,20.011435,27603069,80,Carnage,7
25000000,4.051221,0,107,Where the Truth Lies,5.9
0,5.987486,34153101,91,Cirque du Soleil: Worlds Away,6.1
25000000,3.849873,777423,117,Without Limits,6.2
25000000,3.593165,2336172,114,Me and Orson Welles,6.6
13500000,30.058263,19255873,124,The Best Offer,7.7
25000000,17.339852,10589102,122,The Bad Lieutenant: Port of Call - New Orleans,6
0,15.805449,0,88,A Turtle's Tale: Sammy's Adventures,5.6
25000000,15.279021,48531470,154,Little White Lies,7.1
0,5.000126,0,117,Love Ranch,6
0,1.684948,0,82,The True Story of Puss 'n Boots,3.8
25000000,5.753564,6500000,85,Space Dogs,6.3
25000000,35.022029,71009334,117,The Counselor,5
25000000,12.31708,0,121,Ironclad,6.2
25000000,1.894749,3052000,128,Waterloo,7
25000000,6.895866,0,100,Kung Fu Jungle,6.5
25000000,3.344158,0,100,Red Sky,4.1
14000000,14.480628,34670720,119,Dangerous Liaisons,7
25000000,14.613152,8784318,137,On the Road,5.5
24000000,22.258428,133000000,119,Star Trek IV: The Voyage Home,6.9
24000000,30.445257,155721132,102,Rocky Balboa,6.5
24000000,35.244037,172363301,120,Scream 2,6.1
25000000,15.333575,1397284,98,Jane Got a Gun,5.4
24000000,15.237142,70181428,105,Think Like a Man Too,6.4
41300000,23.441135,106371651,98,The Whole Nine Yards,6.2
8200000,25.03414,80035402,107,Footloose,6.4
24000000,24.70166,87055349,91,Old School,6.6
24000000,16.146572,41895491,137,The Fisher King,7.2
65000000,20.793026,40002112,100,I Still Know What You Did Last Summer,5.1
24000000,5.771479,36609995,115,Return to Me,6.1
24000000,27.326466,42105111,102,Zack and Miri Make a Porno,6.1
24000000,3.572339,0,108,Nurse Betty,5.9
24000000,20.69219,68729358,93,The Men Who Stare at Goats,5.9
0,1.903405,0,88,Double Take,5.5
40000000,10.713521,0,127,"Girl, Interrupted",7.6
17000000,7.701041,16980098,95,Win a Date with Tad Hamilton!,5.5
24000000,6.589193,16290976,87,Muppets from Space,5.8
24000000,2.753313,21049053,134,The Wiz,5.9
24000000,3.113009,12372410,107,Ready to Rumble,4.7
24000000,5.566203,8434146,124,Play It to the Bone,5.7
24000000,8.630825,30551495,89,I Don't Know How She Does It,5
24000000,23.343839,83188165,88,Piranha 3D,5.3
23000000,6.138213,0,118,Beyond the Sea,6.5
24000000,2.353441,4562146,93,Meet the Deedles,4.1
28000000,2.439184,669276,72,The Thief and the Cobbler,6.8
0,0.515677,0,120,The Bridge of San Luis Rey,5.4
24000000,26.324874,23081726,98,Faster,6.1
24000000,49.549984,234710455,119,Howl's Moving Castle,8.2
23600000,57.300674,102391382,88,Zombieland,7.2
23000000,23.839127,185991646,90,The Waterboy,5.9
18000000,78.51783,538400000,124,The Empire Strikes Back,8.2
19000000,33.872182,141407024,118,Bad Boys,6.5
23000000,27.33256,86930411,85,The Naked Gun 2½: The Smell of Fear,6.6
23000000,38.799596,53302314,98,Final Destination,6.4
12500000,20.317469,75993061,101,The Ides of March,6.5
23000000,18.493202,53187659,108,Pitch Black,6.7
23000000,7.901891,0,97,Someone Like You...,6
23000000,53.682367,47351251,126,Her,7.9
23000000,11.183197,36642838,97,Joy Ride,6.3
25000000,8.842722,6399,99,The Adventurer: The Curse of the Midas Box,5.1
23000000,8.976738,18653615,114,Anywhere But Here,5.9
0,2.634119,0,88,The Crew,6.4
23000000,26.257951,33372606,93,Haywire,5.6
23000000,12.777008,51881013,89,Jaws: The Revenge,3.5
0,6.130231,0,98,Marvin's Room,6.6
0,4.030724,0,94,The Longshots,6.5
23000000,6.921263,10827816,102,The End of the Affair,6.6
